,ema_fast,ema_slow,annual_return
0,20,43,12.14002124794085
1,15,54,11.42851866968187
2,15,56,11.364313805811737
3,16,52,11.280038250299723
4,16,53,11.214048838951902
5,15,55,11.213818359498536
6,16,54,11.132761071002651
7,17,51,11.080950082094278
8,21,43,10.99671563824037
9,17,50,10.985818669921532
10,14,56,10.985635524020232
11,23,39,10.924488481227558
12,20,45,10.69926121346663
13,22,42,10.671003234508154
14,21,41,10.65751548018602
15,20,46,10.654630244963922
16,13,59,10.63804746163051
17,18,48,10.597669270233084
18,22,41,10.503523248122365
19,23,41,10.48860115850677
20,19,49,10.4883705794432
21,19,48,10.474672874785982
22,15,57,10.47107361356492
23,19,45,10.448061333317805
24,17,52,10.440028373248548
25,18,46,10.427148616163905
26,23,40,10.42421564622874
27,24,39,10.42421564622874
28,14,57,10.423786711597517
29,15,53,10.40507033778634
30,4,32,10.396937674901032
31,24,40,10.3833818616092
32,18,45,10.350037613546045
33,18,47,10.296312888263088
34,4,33,10.28642422018576
35,14,55,10.24577696850956
36,22,40,10.208825697548638
37,16,51,10.197002991726489
38,24,38,10.115620785975848
39,21,44,10.09033176570074
40,22,43,10.078147289280508
41,18,51,10.059712381662363
42,24,46,10.0316178741521
43,18,52,10.028319084094774
44,17,47,9.99741906401552
45,18,42,9.995275607554246
46,19,46,9.985563936955074
47,8,68,9.98344212964972
48,17,49,9.97642052699354
49,14,58,9.96713673798377
