sma_fast,sma_slow,annual_return,ema_fast,ema_slow
11.0,10.0,19.45537634652915,,
15.0,17.0,19.10947703472453,,
12.0,10.0,18.0221076247422,,
,,13.89874933242863,24.0,22.0
,,7.742511291547313,24.0,23.0
,,6.250211846112533,13.0,12.0
