sma_fast,sma_slow,annual_return,ema_fast,ema_slow
5.0,20.0,39.30896076740362,,
5.0,23.0,38.830953603898365,,
5.0,22.0,35.91794713748912,,
,,25.080447497123444,6.0,13.0
,,24.98117191844897,7.0,10.0
,,24.83327214888914,9.0,10.0
