sma_fast,sma_slow,annual_return,ema_fast,ema_slow
29.0,30.0,20.57932428412285,,
26.0,32.0,18.06604129272524,,
27.0,28.0,15.580111603060187,,
,,13.175181467795664,4.0,33.0
,,12.657760930212175,4.0,32.0
,,12.46881018188557,4.0,35.0
