sma_fast,sma_slow,annual_return,ema_fast,ema_slow
2.0,24.0,20.802841984845145,,
2.0,22.0,19.66562437047453,,
15.0,23.0,18.15675869726224,,
,,14.094325924675676,2.0,77.0
,,14.094325924675676,2.0,78.0
,,13.95686270285157,1.0,68.0
