sma_fast,sma_slow,annual_return,ema_fast,ema_slow
18.0,136.0,34.48255132513682,,
18.0,137.0,34.1825019537797,,
9.0,34.0,34.15750188627449,,
,,28.896471729776145,6.0,22.0
,,27.537878691278934,5.0,26.0
,,26.89284815914361,5.0,25.0
