sma_fast,sma_slow,annual_return,ema_fast,ema_slow
24.0,25.0,34.507377035103545,,
,,30.810776244185423,3.0,43.0
,,30.73472996120979,4.0,41.0
,,30.721047838033645,2.0,44.0
27.0,36.0,29.73974808878576,,
23.0,37.0,29.01659538998425,,
