sma_fast,sma_slow,annual_return,ema_fast,ema_slow
18.0,73.0,27.07181552225679,,
27.0,69.0,26.86963759092988,,
22.0,79.0,26.30387145164444,,
,,24.00004638769465,2.0,63.0
,,23.928772217909795,2.0,61.0
,,23.65686965742724,2.0,64.0
