sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,18.03141633651784,2.0,10.0
,,17.50815275423902,2.0,11.0
,,16.697861511762117,1.0,11.0
1.0,16.0,10.943463034366468,,
1.0,15.0,10.496776239539876,,
1.0,12.0,8.322331447254216,,
