sma_fast,sma_slow,annual_return,ema_fast,ema_slow
28.0,26.0,19.821508743426595,,
29.0,26.0,19.427587085977937,,
27.0,23.0,18.673306319866764,,
,,15.224371777409551,19.0,10.0
,,15.176515136615754,18.0,10.0
,,14.228207485091191,14.0,12.0
