sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,13.0,41.70659453634107,,
4.0,19.0,40.825718441821856,,
11.0,13.0,38.04313763829577,,
,,30.65236466042031,12.0,10.0
,,27.479554344755545,13.0,10.0
,,27.479554344755545,12.0,11.0
