sma_fast,sma_slow,annual_return,ema_fast,ema_slow
20.0,133.0,18.84712833032761,,
19.0,109.0,18.836023818761035,,
21.0,133.0,18.80079003815881,,
,,15.318511761528503,8.0,30.0
,,14.482271168837489,12.0,32.0
,,14.05794872375846,9.0,36.0
