sma_fast,sma_slow,annual_return,ema_fast,ema_slow
8.0,17.0,34.536758617223654,,
9.0,16.0,28.854256859415667,,
7.0,17.0,28.48513995480485,,
,,16.991856717622362,24.0,79.0
,,13.474678507365272,6.0,11.0
,,13.155261984448188,2.0,15.0
