sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,40.03498041898891,21.0,19.0
,,37.37421301240148,23.0,18.0
,,37.37421301240148,22.0,19.0
18.0,16.0,31.30432309275173,,
27.0,26.0,29.80541513039437,,
28.0,18.0,28.232727977262623,,
