sma_fast,sma_slow,annual_return,ema_fast,ema_slow
10.0,13.0,20.415889893262847,,
17.0,14.0,19.05101883835994,,
9.0,13.0,18.43725291611334,,
,,10.368754013620856,24.0,23.0
,,10.085368552247626,24.0,22.0
,,9.615842112799184,1.0,69.0
