sma_fast,sma_slow,annual_return,ema_fast,ema_slow
15.0,12.0,26.082400822587065,,
29.0,22.0,25.723982935204283,,
16.0,10.0,24.664209463706968,,
,,16.448598170044317,1.0,47.0
,,15.31149523495804,24.0,23.0
,,15.131161747398284,4.0,39.0
