sma_fast,sma_slow,annual_return,ema_fast,ema_slow
8.0,54.0,34.245805723591985,,
7.0,54.0,34.034517285385895,,
7.0,53.0,33.48895102686762,,
,,29.71128715084675,16.0,52.0
,,29.27573445496244,11.0,70.0
,,29.255444928085872,11.0,69.0
