sma_fast,sma_slow,annual_return,ema_fast,ema_slow
19.0,33.0,22.241524519896327,,
12.0,25.0,21.840464706182523,,
,,21.790795161529115,11.0,37.0
,,21.27398494077449,10.0,40.0
9.0,10.0,21.114546750032048,,
,,20.55696770568225,10.0,39.0
