sma_fast,sma_slow,annual_return,ema_fast,ema_slow
9.0,24.0,42.90197819199848,,
3.0,18.0,38.63710704483792,,
4.0,19.0,38.36176674620674,,
,,31.31888775875882,6.0,14.0
,,30.614942781682792,7.0,13.0
,,29.828848768241013,1.0,16.0
