sma_fast,sma_slow,annual_return,ema_fast,ema_slow
7.0,19.0,19.309490704411537,,
7.0,20.0,19.30199299018476,,
18.0,30.0,15.72933853643124,,
,,9.3761325587876,5.0,79.0
,,9.230294836714286,5.0,67.0
,,9.230294836714286,5.0,66.0
