sma_fast,sma_slow,annual_return,ema_fast,ema_slow
16.0,14.0,16.253114105628647,,
29.0,72.0,13.377079121891908,,
29.0,71.0,13.344649862133068,,
,,11.836925018827063,2.0,36.0
,,11.684554957221035,2.0,35.0
,,11.343473948078266,2.0,38.0
