sma_fast,sma_slow,annual_return,ema_fast,ema_slow
13.0,27.0,111.58673252159667,,
13.0,26.0,108.28781483996286,,
15.0,22.0,103.04935623634069,,
,,84.25397971454645,13.0,57.0
,,84.16864939689707,14.0,55.0
,,84.16864939689707,14.0,56.0
