sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,14.704977606428743,24.0,17.0
,,14.704977606428743,23.0,18.0
13.0,12.0,14.65797776097559,,
14.0,12.0,13.123256285965027,,
13.0,11.0,12.778029717764776,,
,,12.574311578029008,22.0,19.0
