sma_fast,sma_slow,annual_return,ema_fast,ema_slow
10.0,70.0,27.51295595814317,,
20.0,115.0,26.81148810887672,,
21.0,104.0,26.596534755327543,,
,,21.58570932987601,22.0,23.0
,,21.58570932987601,21.0,24.0
,,21.487412366095487,21.0,69.0
