sma_fast,sma_slow,annual_return,ema_fast,ema_slow
14.0,10.0,19.754505126241785,,
,,18.105655031503325,21.0,10.0
25.0,24.0,17.258800013350818,,
,,17.167276201020158,22.0,10.0
23.0,13.0,16.32777849950155,,
,,14.065350372628163,22.0,11.0
