sma_fast,sma_slow,annual_return,ema_fast,ema_slow
19.0,67.0,23.844320082912223,,
24.0,103.0,23.16372869734385,,
19.0,96.0,23.151921181679025,,
,,19.354679072941465,17.0,68.0
,,19.354679072941465,17.0,67.0
,,19.354679072941465,16.0,69.0
