sma_fast,sma_slow,annual_return,ema_fast,ema_slow
4.0,42.0,75.99385614839807,,
5.0,38.0,75.61639920144036,,
5.0,40.0,74.66262083369124,,
,,72.98327642053326,15.0,16.0
,,72.98010628514997,12.0,19.0
,,72.49840588149341,14.0,17.0
