sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,34.0,17.34866514521694,,
11.0,34.0,17.030839239080027,,
12.0,33.0,16.604973784917988,,
,,13.198011984629392,10.0,13.0
,,13.162947789841644,11.0,12.0
,,12.307222277946405,8.0,15.0
