sma_fast,sma_slow,annual_return,ema_fast,ema_slow
18.0,61.0,24.576390429060805,,
19.0,60.0,23.867299113080467,,
19.0,67.0,21.30851370296728,,
,,16.17531529512175,21.0,79.0
,,15.41506153068251,22.0,76.0
,,15.220611918362698,22.0,78.0
