sma_fast,sma_slow,annual_return,ema_fast,ema_slow
17.0,19.0,25.3931458692054,,
13.0,15.0,24.532448655374345,,
16.0,24.0,24.422198867615244,,
,,23.53262106117303,3.0,33.0
,,22.934440875093287,3.0,34.0
,,22.44723393212517,2.0,37.0
