sma_fast,sma_slow,annual_return,ema_fast,ema_slow
6.0,35.0,27.20972492297524,,
6.0,36.0,26.4853962827424,,
22.0,30.0,23.74663056519488,,
,,21.814980133149835,4.0,47.0
,,21.1759199144405,7.0,33.0
,,20.914917279990576,4.0,48.0
