sma_fast,sma_slow,annual_return,ema_fast,ema_slow
17.0,26.0,40.95351774437592,,
18.0,26.0,38.25693700292249,,
16.0,26.0,36.67197008396981,,
,,18.75948184349647,6.0,10.0
,,17.678148766003,5.0,11.0
,,17.31146489192641,5.0,10.0
