sma_fast,sma_slow,annual_return,ema_fast,ema_slow
13.0,16.0,42.160135578994726,,
6.0,19.0,38.95847610902349,,
5.0,21.0,38.83831242669169,,
,,32.9679016038773,3.0,34.0
,,32.11745914417856,9.0,11.0
,,32.098945237953586,7.0,14.0
