sma_fast,sma_slow,annual_return,ema_fast,ema_slow
6.0,57.0,13.232900334814332,,
17.0,26.0,13.232248672580653,,
,,12.824606097940336,19.0,31.0
,,12.65572953232924,18.0,33.0
15.0,23.0,12.650922737159265,,
,,12.557016220666595,23.0,25.0
