sma_fast,sma_slow,annual_return,ema_fast,ema_slow
25.0,14.0,38.06096372094712,,
24.0,14.0,33.95495821963919,,
19.0,12.0,32.03044312349765,,
,,25.8695085714714,6.0,29.0
,,23.64874689921748,6.0,28.0
,,23.52678010988188,6.0,27.0
