sma_fast,sma_slow,annual_return,ema_fast,ema_slow
25.0,19.0,12.98133610343288,,
25.0,18.0,11.594630649422337,,
26.0,18.0,11.228819603739275,,
,,4.972591266732495,18.0,12.0
,,4.279987020181884,15.0,14.0
,,4.065654698260982,19.0,11.0
