sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,33.45373062039578,3.0,44.0
9.0,30.0,33.10831530832039,,
,,33.07951000560804,10.0,71.0
,,33.01420798535632,3.0,43.0
20.0,26.0,31.86628406033875,,
10.0,64.0,31.43710631968301,,
