sma_fast,sma_slow,annual_return,ema_fast,ema_slow
28.0,15.0,26.00001864231333,,
19.0,18.0,24.232810640736503,,
29.0,16.0,23.27239210894922,,
,,15.774790979480295,20.0,16.0
,,15.753225945775451,21.0,15.0
,,15.533631029981237,19.0,17.0
