sma_fast,sma_slow,annual_return,ema_fast,ema_slow
21.0,25.0,42.375497644183206,,
21.0,26.0,37.27153445438457,,
20.0,26.0,35.715589354135375,,
,,25.45543110165265,8.0,29.0
,,25.317631513455773,4.0,34.0
,,25.24609325295676,5.0,30.0
