sma_fast,sma_slow,annual_return,ema_fast,ema_slow
16.0,15.0,37.91977126356056,,
23.0,25.0,35.35540189028738,,
23.0,11.0,33.63202374239693,,
,,20.749198504169165,24.0,22.0
,,19.768410980211364,23.0,22.0
,,19.768410980211364,24.0,21.0
