sma_fast,sma_slow,annual_return,ema_fast,ema_slow
22.0,89.0,26.13026885778255,,
24.0,73.0,25.65915128585085,,
27.0,36.0,25.554067939822843,,
,,24.015017220822173,23.0,57.0
,,23.76885354559279,24.0,57.0
,,22.88627401609045,24.0,54.0
