sma_fast,sma_slow,annual_return,ema_fast,ema_slow
18.0,16.0,114.12303502518223,,
24.0,12.0,92.68168124553696,,
19.0,16.0,87.32348527558834,,
,,59.60594732161586,12.0,11.0
,,58.16273752407768,13.0,10.0
,,46.50453356977966,11.0,10.0
