sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,14.0,29.46998421309377,,
13.0,16.0,28.23033146340476,,
12.0,17.0,27.284120638774844,,
,,22.58593474494168,2.0,17.0
,,22.21814513910716,3.0,16.0
,,21.76396528485831,1.0,20.0
