sma_fast,sma_slow,annual_return,ema_fast,ema_slow
27.0,73.0,54.77021159595196,,
22.0,94.0,54.11908173969022,,
22.0,90.0,53.4196428566605,,
,,50.971317131442994,3.0,79.0
,,49.66421345261639,4.0,61.0
,,49.65806127454693,3.0,78.0
