sma_fast,sma_slow,annual_return,ema_fast,ema_slow
13.0,126.0,17.56770321518541,,
13.0,127.0,17.56770321518541,,
9.0,141.0,17.542071493358836,,
,,10.534736181072107,1.0,17.0
,,10.451596717944517,1.0,18.0
,,10.106066458971918,13.0,10.0
