sma_fast,sma_slow,annual_return,ema_fast,ema_slow
29.0,25.0,37.96702910213143,,
29.0,27.0,35.90434921297822,,
9.0,11.0,35.83516781200453,,
,,23.579250301693687,1.0,23.0
,,23.49988481628469,1.0,22.0
,,22.712589468918463,18.0,16.0
