sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,43.847399028525146,10.0,11.0
,,43.58480038535063,9.0,12.0
,,41.20056606020151,8.0,13.0
6.0,23.0,39.93482624340924,,
5.0,24.0,38.28265487237621,,
4.0,23.0,35.48767059164711,,
