sma_fast,sma_slow,annual_return,ema_fast,ema_slow
23.0,18.0,60.87614571056885,,
28.0,27.0,60.26216323236697,,
28.0,26.0,48.985360163390816,,
,,37.632013732988455,1.0,13.0
,,37.380777374018834,1.0,15.0
,,32.915762163747345,1.0,14.0
