sma_fast,sma_slow,annual_return,ema_fast,ema_slow
29.0,24.0,15.83738284746097,,
16.0,15.0,13.2256387950074,,
28.0,24.0,12.969414284872745,,
,,9.83565266275892,6.0,66.0
,,9.741660628045096,6.0,64.0
,,9.664292807750591,5.0,67.0
