sma_fast,sma_slow,annual_return,ema_fast,ema_slow
2.0,39.0,31.88477768824952,,
2.0,40.0,31.801755085432543,,
,,30.72971664787159,3.0,29.0
4.0,33.0,30.672249057667205,,
,,28.36746508078476,3.0,30.0
,,28.048099796168803,4.0,29.0
