sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,38.0,18.97470940422421,,
17.0,32.0,18.73747701092116,,
29.0,26.0,18.41901969683814,,
,,14.045611271114575,8.0,45.0
,,13.467314356005868,10.0,42.0
,,12.89179679641384,9.0,43.0
