sma_fast,sma_slow,annual_return,ema_fast,ema_slow
13.0,37.0,42.55969374737077,,
,,41.57420932815795,3.0,27.0
,,41.32868752741311,4.0,27.0
,,41.29506510620817,4.0,26.0
18.0,32.0,40.470767776254746,,
22.0,32.0,39.932934462282674,,
