sma_fast,sma_slow,annual_return,ema_fast,ema_slow
17.0,82.0,10.56277360701542,,
29.0,42.0,9.862659608554798,,
19.0,48.0,9.833150622733209,,
,,8.530723004860373,1.0,14.0
,,8.243804958648097,1.0,20.0
,,8.236216370047481,1.0,15.0
