sma_fast,sma_slow,annual_return,ema_fast,ema_slow
29.0,28.0,22.50135299063304,,
14.0,29.0,17.206061877730807,,
24.0,26.0,16.82833243200706,,
,,10.612338159830822,16.0,48.0
,,10.47782047365268,15.0,50.0
,,10.081078763185635,15.0,49.0
