sma_fast,sma_slow,annual_return,ema_fast,ema_slow
8.0,24.0,61.69343281861729,,
9.0,24.0,61.12824392621356,,
9.0,25.0,59.07763864865372,,
,,40.0739132564402,7.0,23.0
,,38.88444689893184,7.0,24.0
,,37.28689995847038,10.0,16.0
