sma_fast,sma_slow,annual_return,ema_fast,ema_slow
5.0,15.0,24.448061864543654,,
25.0,29.0,22.94881427589037,,
26.0,38.0,21.0361260151448,,
,,16.38688809543672,20.0,78.0
,,16.38688809543672,20.0,79.0
,,15.193790174292946,2.0,50.0
