sma_fast,sma_slow,annual_return,ema_fast,ema_slow
23.0,25.0,23.830392730358767,,
12.0,44.0,23.20302375820993,,
12.0,43.0,22.862076600614127,,
,,16.45356822832462,13.0,30.0
,,16.355004568339933,12.0,34.0
,,15.949646492327558,12.0,32.0
