sma_fast,sma_slow,annual_return,ema_fast,ema_slow
9.0,26.0,17.90596883000321,,
9.0,27.0,16.146099960119255,,
3.0,24.0,15.511635054583516,,
,,15.343509735722796,8.0,30.0
,,14.886289688956314,8.0,29.0
,,14.636484655206033,9.0,28.0
