sma_fast,sma_slow,annual_return,ema_fast,ema_slow
18.0,88.0,58.91840858875965,,
18.0,89.0,58.91840858875965,,
14.0,15.0,58.33930769753588,,
,,50.188521989127366,6.0,65.0
,,50.07062101915062,6.0,64.0
,,47.64480018668623,6.0,68.0
