sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,17.0,24.274328206329685,,
12.0,16.0,22.0412013077616,,
4.0,20.0,21.77949763457612,,
,,12.569330193656873,1.0,73.0
,,12.231071203579535,1.0,74.0
,,12.186431681155652,1.0,72.0
