sma_fast,sma_slow,annual_return,ema_fast,ema_slow
9.0,124.0,9.802888329959307,,
21.0,16.0,9.751470935668298,,
9.0,120.0,9.624163907231294,,
,,8.274588639191865,1.0,53.0
,,8.154861005762326,3.0,40.0
,,7.536032158814299,1.0,52.0
