sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,30.33632675213872,7.0,26.0
,,28.506986936958928,7.0,27.0
17.0,20.0,27.050208892411494,,
,,26.68371178460512,6.0,26.0
9.0,18.0,24.94551578669924,,
5.0,49.0,24.869228118330827,,
