sma_fast,sma_slow,annual_return,ema_fast,ema_slow
18.0,12.0,14.655025648074457,,
26.0,20.0,13.424216893174451,,
23.0,15.0,13.370622540091835,,
,,12.443904346888488,21.0,18.0
,,12.443904346888488,20.0,19.0
,,11.753592987713146,24.0,16.0
