sma_fast,sma_slow,annual_return,ema_fast,ema_slow
4.0,19.0,56.3412806305565,,
7.0,19.0,55.591787825476814,,
7.0,18.0,53.19560581971954,,
,,39.53960847412583,6.0,13.0
,,38.80556631941601,5.0,14.0
,,38.70091384506954,5.0,15.0
